University of Texas Austin (UT Austin)	https://arpa-e.energy.gov/?q=slick-sheet-project/smart-window-coatings	Smart Window Coatings	Austin, TX	$2,995,048	ALUMNI
University of Tulsa	https://arpa-e.energy.gov/?q=slick-sheet-project/liquid-filter-plasmonic-nanoparticles	Liquid Filter with Plasmonic Nanoparticles	Tulsa, OK	$1,762,075	ALUMNI
University of Tulsa	https://arpa-e.energy.gov/?q=slick-sheet-project/hybrid-solar-converter-light-filtering-mirror-0	Hybrid Solar Converter with Light-Filtering Mirror	Tulsa, OK	$922,378	ACTIVE
University of Utah	https://arpa-e.energy.gov/?q=slick-sheet-project/electromagnetic-light-metal-sorting	Electromagnetic Light Metal Sorting	Salt Lake City, UT	$2,780,000	ACTIVE
University of Utah	https://arpa-e.energy.gov/?q=slick-sheet-project/advanced-metal-hydrides-based-thermal-battery	Advanced Metal-Hydrides-Based Thermal Battery	Salt Lake City, UT	$2,677,667	ALUMNI
University of Utah	https://arpa-e.energy.gov/?q=slick-sheet-project/direct-titanium-production-titanium-slag	Direct Titanium Production from Titanium Slag	Salt Lake City, UT	$4,996,597	ACTIVE
University of Vermont	https://arpa-e.energy.gov/?q=slick-sheet-project/packetized-energy-management	Packetized Energy Management	Burlington, VT	$1,691,745	ACTIVE
University of Virginia (UVA) 	https://arpa-e.energy.gov/?q=slick-sheet-project/ultra-large-wind-turbine	Ultra-Large Wind Turbine	Charlottesville, VA	$3,711,703	ACTIVE
University of Washington (UW)	https://arpa-e.energy.gov/?q=slick-sheet-project/optimal-battery-management-system	Optimal Battery Management System	Seattle, WA	$4,093,399	ACTIVE
University of Washington (UW)	https://arpa-e.energy.gov/?q=slick-sheet-project/renewable-energy-positioning-system	Renewable Energy Positioning System	Seattle, WA	$1,423,330	ALUMNI
University of Washington (UW)	https://arpa-e.energy.gov/?q=slick-sheet-project/microbe-based-methane-diesel-conversion	Microbe-Based Methane to Diesel Conversion	Seattle, WA	$4,000,000	ALUMNI
University of Washington (UW) 	https://arpa-e.energy.gov/?q=slick-sheet-project/flow-z-pinch-fusion	Flow Z-Pinch for Fusion	Seattle, WA	$5,279,988	ACTIVE
University of Wisconsin	https://arpa-e.energy.gov/?q=slick-sheet-project/turning-sunlight-co2-and-water-fuel	Turning Sunlight, CO2, and Water into Fuel	Madison, WI	$1,733,326	CANCELLED
University of Wisconsin	https://arpa-e.energy.gov/?q=slick-sheet-project/epigrids-transmission-system-models	EPIGRIDS Transmission System Models	Madison, WI	$1,801,587	ACTIVE
University of Wisconsin-Madison (UW-Madison) 	https://arpa-e.energy.gov/?q=slick-sheet-project/advanced-heat-exchangers	Advanced Heat Exchangers	Madison, WI	$1,162,054	ACTIVE
Utah State University (USU)	https://arpa-e.energy.gov/?q=slick-sheet-project/dynamic-cell-level-control-battery-packs	Dynamic Cell-Level Control for Battery Packs	Logan, UT	$3,628,136	ALUMNI
Valparaiso University	https://arpa-e.energy.gov/?q=slick-sheet-project/solarelectrolytic-production-magnesium-ore	Solar/Electrolytic Production of Magnesium from Ore	Valparaiso, IN	$2,301,379	ACTIVE
Vanderbilt University	https://arpa-e.energy.gov/?q=slick-sheet-project/software-smarter-grids	Software for Smarter Grids	Nashville, TN	$3,500,000	ACTIVE
Varentec	https://arpa-e.energy.gov/?q=slick-sheet-project/dynamic-power-flow-controller	Dynamic Power Flow Controller	Santa Clara, CA	$4,025,951	ALUMNI
Virginia Commonwealth University (VCU)	https://arpa-e.energy.gov/?q=slick-sheet-project/carbon-based-magnets	Carbon-Based Magnets	Richmond, VA	$2,201,582	ALUMNI
Virginia Commonwealth University (VCU)	https://arpa-e.energy.gov/?q=slick-sheet-project/crosslink-aerogels	Crosslink Aerogels	Richmond, VA	$859,886	ACTIVE
Vorbeck Materials	https://arpa-e.energy.gov/?q=slick-sheet-project/high-performance-low-cost-lithium-sulfur-batteries	High-Performance, Low-Cost Lithium-Sulfur Batteries	Jessup, MD	$1,499,554	ALUMNI
Washington University	https://arpa-e.energy.gov/?q=slick-sheet-project/reinforced-aem-separators	Reinforced AEM Separators	St. Louis, MO	$2,000,000	ACTIVE
West Virginia University (WVU) 	https://arpa-e.energy.gov/?q=slick-sheet-project/more-information-wvus-project-coming-soon	More information on WVU's project is coming soon!	Morgantown, WV	$1,250,000	ACTIVE
West Virginia University Research Corporation (WVURC)	https://arpa-e.energy.gov/?q=slick-sheet-project/oscillating-linear-engine-and-alternator	Oscillating Linear Engine and Alternator	Morgantown, WV	$2,000,000	ACTIVE
William Marsh Rice University	https://arpa-e.energy.gov/?q=slick-sheet-project/biological-ammonia-production	Biological Ammonia Production	Houston, TX	$499,989	ACTIVE
Wisconsin Engine Research Consultants (WERC)	https://arpa-e.energy.gov/?q=slick-sheet-project/spark-assisted-hcci-residential-generator	Spark-Assisted HCCI Residential Generator	Madison, WI	$2,613,286	ACTIVE
Xilectric, Inc.	https://arpa-e.energy.gov/?q=slick-sheet-project/reinventing-edison-battery	Reinventing the Edison Battery	Fall River, MA	$2,971,774	ALUMNI
Yale University	https://arpa-e.energy.gov/?q=slick-sheet-project/high-temperature-dual-junction-topping-cells	High-Temperature Dual-Junction Topping Cells	New Haven, CT	$2,540,000	ACTIVE
Yale University	https://arpa-e.energy.gov/?q=slick-sheet-project/closed-loop-system-using-waste-heat-electricity	Closed-Loop System Using Waste Heat for Electricity	New Haven, CT	$2,576,192	ALUMNI
